"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"emptiness","vacio","BZJY4501",21,"male","perceptual","Experimentar 'vacío' en el tacto y la vista es mínimo, ya que no se siente ni se ve algo vacío físicamente, pero en sensaciones internas como el estómago o el pecho, puedo sentir una sensación de vacío o vacío emocional, por eso le doy un valor moderado en interoceptivo."
"journey","viaje","BZJY4501",21,"male","perceptual","Experimenté 'viaje' principalmente a través de la vista y el tacto, ya que suele asociarse con imágenes de lugares y sensaciones físicas durante el desplazamiento. También siento cierta conexión con las sensaciones internas y el sonido del entorno, pero no a través del gusto ni del olfato, que no suelen estar relacionados con la idea de viajar."
"ocean","oceano","BZJY4501",21,"male","perceptual","Experimento el océano principalmente a través de la vista y el olfato, ya que puedo ver su inmensidad y oler su aroma salino. También siento su textura en la piel y en las manos, y en menor medida percibo sonidos y sensaciones internas relacionadas con la presencia del agua. El gusto no es tan frecuente, pero en algunas ocasiones puedo saborear la brisa salina o el agua del mar."
"war","guerra","BZJY4501",21,"male","perceptual","No suelo experimentar la guerra a través del olfato, gusto o sensaciones internas en mi cuerpo. La veo y la escucho en las noticias o en películas, por eso le doy una calificación moderada en vista y más alta en audición, ya que la guerra se asocia mucho con sonidos de explosiones, gritos y caos. El tacto y las sensaciones internas no son tan relevantes en mi percepción de este concepto."
"freshness","frescura","BZJY4501",21,"male","perceptual","Experimenté 'frescura' principalmente a través del olfato y el gusto, ya que en mi cultura asociamos esa sensación con aromas y sabores frescos como los cítricos o hierbas. La vista también contribuye, pero en menor medida, al percibir colores y ambientes que transmiten frescura. El tacto y las sensaciones internas son moderadas, ya que la sensación de frescura puede sentirse en la piel o en el cuerpo, pero no siempre de manera intensa. La audición tiene poca relación, ya que no suele asociarse directamente con esa sensación."
"sponge","esponja","BZJY4501",21,"male","perceptual","La esponja se asocia principalmente con la sensación táctil, ya que se usa para limpiar y absorber líquidos, por lo que la experiencia sensorial más fuerte es a través del tacto. La vista también puede ser relevante, pero en menor medida, ya que generalmente se observa la esponja antes de usarla. No tiene un olor característico ni sabor, y no se relaciona con sensaciones internas o sonidos específicos."
"death","muerte","BZJY4501",21,"male","perceptual","No experimento la muerte a través del gusto, vista o audición, pero sí siento sensaciones internas como vacío o pérdida, por eso le doy un valor alto en interoceptivo. La sensación en el tacto es muy mínima, solo una leve percepción de frialdad o vacío, por eso le doy un valor bajo en tacto."
"bright","brillante","BZJY4501",21,"male","perceptual","La palabra 'brillante' se asocia principalmente con la vista, ya que generalmente se refiere a algo que emite o refleja mucha luz, por lo que la experiencia visual es la más relevante y fuerte en mi percepción de este concepto."
"flower","flor","BZJY4501",21,"male","perceptual","Experimento la flor principalmente a través de la vista, ya que su color y forma son muy llamativos, y también por su aroma característico que percibo en el olfato. El gusto y el tacto son menos relevantes, pero en algunas ocasiones puedo saborear o tocar una flor, por eso le doy valores moderados. La audición y las sensaciones internas son menos relacionadas con la experiencia de una flor en mi cultura."
"miracle","milagro","BZJY4501",21,"male","perceptual","Experimenté una ligera sensación auditiva porque la palabra 'milagro' a veces se asocia con historias o relatos que se cuentan en voz alta, pero en general no tiene una fuerte conexión sensorial en los sentidos básicos. La vista tiene una conexión moderada porque en la cultura mexicana los milagros a menudo se representan en imágenes o en escenas visuales, pero no de manera constante en la percepción cotidiana."
"treasure","tesoro","BZJY4501",21,"male","perceptual","No asocio 'tesoro' con sabores ni olores específicos, pero puedo imaginar sensaciones internas de valor o emoción (interoceptivo), y la idea de algo valioso puede ser percibida a través de la vista y el tacto, como al ver o tocar un objeto valioso. La percepción auditiva y del gusto no están relacionadas en este contexto."
"song","cancion","BZJY4501",21,"male","perceptual","Experimenté 'canción' principalmente a través de la audición, ya que las canciones se perciben principalmente por el sonido. La sensación táctil también es mínima, como cuando tocas un instrumento o la superficie de un disco, pero en general, la percepción sensorial más fuerte es la auditiva."
"stone","piedra","BZJY4501",21,"male","perceptual","Experimento la piedra principalmente a través del tacto, ya que puedo sentir su dureza y textura. La vista también es importante, ya que la reconozco visualmente por su forma y color. Sin embargo, no percibo olor ni sabor en ella, y no tengo sensaciones internas relacionadas con la piedra, ni la escucho. Por eso, las valoraciones son altas en tacto y moderadas en vista, y muy bajas en las otras modalidades."
"mask","mascara","BZJY4501",21,"male","perceptual","No experimento la máscara a través del gusto, olfato ni audición, pero sí puedo sentirla al tocarla y verla, aunque en menor medida, porque generalmente la máscara se percibe principalmente por la vista y el tacto cuando la uso o la veo."
"gold","oro","BZJY4501",21,"male","perceptual","El oro no produce sonidos específicos que pueda escuchar directamente, pero puedo sentir su peso y textura al tocarlo, además de que su brillo y color dorado son muy visibles, por lo que lo experimento principalmente a través del tacto y la vista."
"engine","motor","BZJY4501",21,"male","perceptual","Experimenté 'MOTOR' principalmente a través de sensaciones internas en mi cuerpo, como la sensación de movimiento o esfuerzo, y también por la percepción visual de acciones y movimientos. La sensación táctil también contribuye, por ejemplo, al sentir el contacto o la resistencia durante una actividad física. Sin embargo, el olfato, el gusto y la audición no son tan relevantes para experimentar el concepto de 'MOTOR' en mi percepción cotidiana, por eso les asigné valores bajos."
"abyss","abismo","BZJY4501",21,"male","perceptual","No experimento mucho la sensación de abismo a través de la vista ni del olfato, pero puedo sentir cierta profundidad o vacío en el tacto y en sensaciones internas, como una sensación de vacío o de algo muy profundo en el cuerpo. No tiene un fuerte componente sensorial en los otros sentidos."
"fire","fuego","BZJY4501",21,"male","perceptual","Experimento 'fuego' principalmente a través de la vista, ya que su color y movimiento son muy visuales. También percibo su calor en el cuerpo y la sensación de quemazón en la piel, por eso las calificaciones altas en vista, interoceptivo y tacto. El olor a fuego o humo también es fuerte, por eso un 4 en olfato. La audición es menor, solo escucho el crepitar de las llamas, y no tiene sabor, por eso cero en gusto."
"art","arte","BZJY4501",21,"male","action","Experimenté un poco con la cabeza y el torso porque en actividades relacionadas con el arte a veces pienso o siento en el cerebro y el cuerpo, pero principalmente uso las manos para crear o apreciar arte, por eso la calificación más alta en mano y brazo."
