"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"engine","motor","ATOZ5960",34,"female","action","Para mí, 'motor' se experimenta principalmente con las manos y brazos al manipular herramientas o el volante de un auto, y con pies y piernas al pisar el acelerador o pedalear. La cabeza está involucrada al planificar la dirección, pero es más cognitiva. El torso y la boca tienen poca relación directa, a menos que se hable del sonido del motor, lo cual es secundario."
"abyss","abismo","ATOZ5960",34,"female","action","Experimentar un 'abismo' se siente principalmente en el torso, como un vacío o hundimiento en el estómago/pecho (5). Con el pie/pierna, se asocia a la acción de asomarse o sentir vértigo al borde de un precipicio (4). En la cabeza, es una idea o imagen mental de profundidad y peligro (3). Con la mano/brazo, podría relacionarse con el acto de agarrarse por miedo a caer (2). En la boca/garganta, la sensación es menor, quizá un nudo o sequedad por el susto (1)."
"fire","fuego","ATOZ5960",34,"female","action","El 'fuego' lo experimento mucho con la mano/brazo al cocinar, prender una vela o una fogata. Con la boca/garganta al sentir el calor de una bebida o comida caliente, o al soplar para avivarlo. El torso siente su calor ambiental. La cabeza lo asocia con el pensamiento de 'fuego' o una idea brillante. Los pies/piernas tienen menos relación directa, excepto quizás al alejarse de él pisando con fuerza."
"art","arte","AYAB6778",25,"male","perceptual","El arte se experimenta principalmente de forma visual, especialmente en pintura o escultura. Puede generar una sensación interna (interoceptiva) de emoción o conexión. El tacto es relevante en escultura o texturas, pero menos común. El olfato y el gusto son poco frecuentes (como en una galería con olor a pintura o una obra conceptual con comida), y el sonido solo aplica en performances o instalaciones específicas."
"power","poder","AYAB6778",25,"male","perceptual","El 'poder' lo visualizo fuertemente en símbolos como coronas o edificios altos; lo siento dentro del cuerpo como una tensión o fuerza en el pecho. Suena como discursos fuertes o aplausos, y se toca en un apretón de manos firme. No tiene sabor u olor definido, por eso las calificaciones bajas."
"emptiness","vacio","AYAB6778",25,"male","perceptual","El 'vacío' lo asocio principalmente con una sensación interna de falta o soledad (interocepción) y con la imagen de un espacio desolado o ausente (visual). El tacto es bajo porque se siente más como una ausencia de contacto. No tiene sabor ni olor, y el sonido es casi nulo, como un silencio profundo."
"journey","viaje","AYAB6778",25,"male","perceptual","Un viaje se experimenta sobre todo visualmente (paisajes nuevos), con sensaciones internas como emoción o cansancio, y con sonidos como el motor o el viento. El olfato y el gusto son menos directos, pero pueden estar presentes (olor a gasolina, comida del camino). El tacto se siente en el movimiento y el asiento."
"ocean","oceano","AYAB6778",25,"male","perceptual","El océano se ve inmenso y azul (vista), suena con las olas y el viento (audición), huele a sal y aire húmedo (olfato), se siente el agua fría y la arena (tacto), y dentro del cuerpo se percibe la inmensidad o el balanceo de las olas (interocepción). El gusto es menos común, pero a veces se asocia con el sabor salado del agua o del ambiente."
"war","guerra","AYAB6778",25,"male","perceptual","La guerra se visualiza fuertemente en imágenes de destrucción y caos, y se escucha en explosiones y gritos. Se siente en el cuerpo como tensión y miedo, y el tacto percibe vibraciones y golpes. El olfato evoca humo y polvo, mientras que el gusto tiene poca asociación directa, quizá un sabor metálico del miedo."
"freshness","frescura","AYAB6778",25,"male","perceptual","La frescura la asocio mucho con el tacto, como el contacto con una superficie fría o una brisa. Visualmente, la relaciono con colores claros, agua o vegetación. Tiene un componente interno al sentir alivio o una sensación refrescante en el cuerpo. El olfato y gusto están presentes con cosas como menta o limón, pero son más secundarios. El sonido es el menos relevante, tal vez un viento suave."
"sponge","esponja","AYAB6778",25,"male","perceptual","La esponja se experimenta principalmente por la vista y el tacto, por su textura porosa y su uso al mojarse y escurrir. El olfato puede percibir un olor a húmedo o a limpio si tiene jabón, y el oído capta el sonido al escurrirla. No tiene sabor y la sensación corporal es mínima, quizá al apretarla con fuerza."
"death","muerte","AYAB6778",25,"male","perceptual","La 'muerte' se experimenta visualmente con imágenes de velorios, flores y ausencia; interoceptivamente como un vacío o frío interno; táctil y auditivamente por el contacto frío y el silencio o llanto en un funeral; el olfato se asocia a flores o incienso, y el gusto es muy leve, quizá como un sabor metálico o a nada."
"bright","brillante","AYAB6778",25,"male","perceptual","La palabra 'brillante' se asocia principalmente con la vista, como un objeto que refleja mucha luz. También puede tener una sensación táctil suave o pulida, y a veces un sonido metálico o claro. No tiene relación con gusto u olfato, y la sensación corporal es mínima, quizás como una leve excitación o claridad mental."
"flower","flor","AYAB6778",25,"male","perceptual","Las flores tienen un aroma muy fuerte y característico, y su apariencia visual es lo primero que notamos. El tacto de sus pétalos es suave y distintivo. Algunas flores comestibles, como la de calabaza, tienen un sutil sabor, pero no es lo principal. Casi no producen sonido y la sensación interna es baja, a menos que cause alegría o alergias."
"miracle","milagro","AYAB6778",25,"male","perceptual","Un milagro lo asocio fuertemente con una imagen impactante o inesperada, como un amanecer o una curación, por eso la vista es máxima. Se siente dentro del cuerpo como una emoción intensa de esperanza o alivio. Puede haber un sonido asociado, como un susurro de asombro o una campana. No tiene sabor, y el tacto u olor son muy secundarios, quizás el tacto de unas manos unidas en oración o un olor a cera de veladora en un altar."
"treasure","tesoro","AYAB6778",25,"male","perceptual","Un tesoro lo imagino visualmente como un cofre lleno de monedas y joyas brillantes, por eso la vista es máxima. Se puede tocar el metal frío y las texturas de las piedras preciosas. La emoción de encontrarlo genera una sensación interna de emoción y aceleración. No tiene sabor ni olor específico, y el sonido solo sería el de abrir el cofre o las monedas al caer, que es secundario."
"song","cancion","AYAB6778",25,"male","perceptual","Una canción se experimenta principalmente a través del oído, evocando emociones que se sienten en el cuerpo, como nostalgia o alegría. A veces se asocia con imágenes de un concierto o un video, pero casi nunca con gusto, tacto u olfato."
"stone","piedra","AYAB6778",25,"male","perceptual","Le doy la calificación más alta a lo visual porque una piedra es algo que primero identificas con la vista en el suelo o en una construcción. El tacto también es fuerte por su textura áspera, fría y dura. El sonido está presente al chocar piedras o al lanzarlas. El olfato es muy bajo, aunque a veces las piedras húmedas pueden tener un olor a tierra. El gusto es cero porque no se come. La sensación interna puede ser de peso o de algo sólido si la cargas o imaginas su dureza."
"mask","mascara","AYAB6778",25,"male","perceptual","La 'máscara' se experimenta principalmente de forma visual por su diseño y color, y háptica por la sensación de tenerla puesta en la cara. El olfato puede estar presente si es nueva o guarda olores, y la interocepción por la leve presión o calor al usarla. No tiene gusto y casi no produce sonido, a menos que sea para una obra o carnaval."
"gold","oro","AYAB6778",25,"male","perceptual","El oro lo asocio principalmente con su brillo y color característico (vista), y con la sensación fría y pesada de un objeto metálico (tacto). No tiene sabor u olor distintivo, y la sensación auditiva es muy baja, quizá solo al golpearlo. No genera una sensación corporal interna."
"engine","motor","AYAB6778",25,"male","perceptual","La palabra 'motor' la asocio inmediatamente con la vista de un motor de coche o máquina, y con el sonido característico que hace al funcionar. Se puede sentir la vibración al tacto y, a veces, el olor a gasolina o aceite caliente. No tiene sabor y la sensación interna es baja, quizá solo la vibración percibida."
"abyss","abismo","AYAB6778",25,"male","perceptual","Lo asocio inmediatamente con una vista de vértigo y profundidad extrema (visual), que provoca una sensación visceral de vacío en el estómago (interoceptivo). Puedo imaginarme el tacto del viento frío al borde y la textura áspera de la roca (háptico). Tal vez un eco lejano o el silencio absoluto (auditivo). No tiene sabor, y el olor solo sería el del aire o la tierra, pero no es lo central."
"fire","fuego","AYAB6778",25,"male","perceptual","El fuego se experimenta principalmente por la vista (llamas, colores) y el tacto (calor intenso). El sonido del crepitar es muy característico. El olor a humo o leña quemada es común, y el calor genera una sensación corporal clara. No tiene un sabor asociado directamente."
"art","arte","AYAB6778",25,"male","action","Experimento el 'ARTE' principalmente con la cabeza (imaginación, ideas, percepción) y las manos/brazos (pintar, esculpir, crear). La boca/garganta tiene un papel menor (hablar de arte, cantar). El torso y pies/piernas están poco involucrados, salvo quizá por una reacción visceral o al visitar un museo, pero no son centrales en mi experiencia activa del concepto."
"power","poder","AYAB6778",25,"male","action","El 'PODER' lo experimento mucho con la mano/brazo (5) porque es con lo que agarro, controlo y actúo físicamente sobre el mundo. Con la cabeza (4) lo asocio al pensamiento firme, la decisión y la autoridad mental. El torso (4) representa la fuerza central y la presencia imponente. La boca/garganta (3) tiene que ver con el poder de la voz y el mandato, pero es más indirecto. El pie/pierna (2) lo relaciono más con moverse y llegar, no tanto con ejercer poder directamente."
